"benign_traffic","gafgyt_combo_attack","gafgyt_junk_attack","gafgyt_scan_attack","mirai_ack_attack","mirai_scan_attack","mirai_syn_attack","mirai_udp_attack","mirai_udpplain_attack","index"
45.51380935,169.183427429923,188.085968714961,74.4574235213575,183.223092664043,23.2473239536645,170.534548693848,131.205752984547,70.0926917433686,53
42.98822157,168.999050667916,189.078198142905,75.4548395641369,184.221881496228,24.2471702808378,171.531589567808,131.222663295468,69.3674357243052,54
43.81590036,169.987879580284,190.071011491265,76.4532808797549,180.73601643277,25.2471702808378,172.000337610446,132.220928447106,70.2471150297578,55
44.79903212,170.986053606504,191.065043499364,77.2260069444342,181.073262622945,25.429876987361,172.992663130937,133.220382180225,69.1497441535958,56
44.7172627,171.983086645923,192.059044296103,78.2260069444342,182.071317572329,26.2382949697436,168.169369112013,133.688223057234,69.8181690695478,57
45.49618677,172.980812918437,193.052537805238,79.2230336610696,182.256681707454,27.2381215255673,166.371918591141,133.342167982936,69.0439851405517,58
45.96759922,173.4259798697,193.576007054934,80.221658978088,181.055538831407,28.2379189656045,158.516975707174,133.734920168854,68.6450896272469,59
46.94845986,174.419961325252,191.086990641427,81.2163562075763,182.053593971176,29.23782563426,159.51592785531,133.748564789131,69.6446358595365,60
45.34322655,165.34415691608,189.69748298224,82.2115916270536,182.298650518438,30.2377289980462,160.515400626797,134.747570149898,70.6443481247701,61
46.32625721,165.801698296325,190.046381836447,73.6247419870244,183.296089781974,31.2376290569739,161.514206932381,135.746234060259,71.6438811412717,62
46.28739523,166.413207591762,190.694949816712,73.4444777052435,183.472204518555,32.237525811054,158.130233998769,135.254155141516,72.5178389889878,63
47.26816094,167.125106053583,186.281931714885,74.4421716405542,182.588278939925,33.2373926226635,159.127490113165,136.250914141963,72.2851317235838,64
47.27741378,167.707339991604,186.283189245113,75.441925595937,182.161803925062,33.8831418818143,159.586294163916,137.250463808459,73.279099356115,65
48.1432595,168.637650809522,184.539865954237,76.4369387728834,182.68588185499,34.8828899052617,160.584711785889,138.249896762201,74.2760719079453,66
46.69602433,167.670245358808,184.868177142275,77.4361808623562,183.68391948196,35.8826593173323,160.523525219223,138.234550386011,75.2758264123172,67
47.67824015,167.051588181402,185.331410234943,78.4334935308691,183.50748304651,36.8825407187613,161.522464103374,139.233636607971,76.2755776123226,68
44.90303803,167.735238034304,184.911008035401,79.431614084598,183.998103067766,37.8823883396282,162.520729063293,140.233176416039,77.2753255079726,69
45.88575127,168.149159268414,185.909021760537,80.4288575039503,183.357683786732,38.8822631315971,157.989091992953,139.63746849957,78.2750062472362,70
46.86653228,169.146241533799,186.903338060995,81.4282593839086,184.353896133619,39.8815884441616,158.40038595842,140.635507021763,79.2744888224566,71
47.8468638,169.310562310597,187.897469530077,82.4251643864967,184.043049457122,40.6770093214675,159.399338877254,141.571724103406,80.2294347546029,72
47.05824196,170.30594565336,188.891569784674,83.4225763394844,180.021540503494,41.676874876717,160.239258726179,141.775698091278,81.2289044103771,73
47.76090591,171.300598259792,188.876351974407,84.4188541092745,173.288225743054,42.6767371272331,160.701407342228,142.773706577908,82.228635934401,74
48.74086208,172.297625841213,189.875727704471,85.4182263170851,173.932484481808,43.6765608095478,158.883700492805,142.286197927334,83.2282962092081,75
49.72197706,172.511838897371,190.871805406936,86.4156148702109,174.930616135918,44.6762720924217,159.883700492805,143.285139796842,84.2277460414741,76
50.35268584,169.579606486582,191.317449636374,45.6876668499604,175.133972164461,45.6762720924217,159.108933604105,144.28466621397,85.2277460414741,77
51.33155432,170.576103449724,190.284919119058,46.5423662482739,176.129775553089,46.6759701565146,160.057011013925,145.284189327487,85.970596637659,78
49.84584117,171.571875112445,187.66941893652,47.5420585871857,177.128611274546,47.6757773161155,156.231486283946,146.283709137401,86.571657042836,79
50.82685739,172.567196795109,186.916367791836,48.4492039009512,177.389135281449,48.6756197391921,157.18489050726,146.575056929819,86.8444400749618,80
48.51311482,170.786634492706,184.449435718105,48.7208030473713,178.387376379337,49.6754588576116,158.18489050726,147.148025398174,87.8437942445753,81
48.83360729,168.167551478491,185.449435718105,49.0129494361609,179.386049777564,50.4098201031627,156.51587332285,147.55102775565,88.7504270541156,82
49.81484768,168.00256737733,184.727293000461,49.9116442886854,172.448818879856,51.4096534897415,156.122135789281,148.079826335306,89.3315807537318,83
50.69225429,168.996737046027,185.72546133684,50.6908718323262,173.446966471187,52.4094835716933,152.553306183824,148.735301269688,90.0808170829963,84
51.67098026,169.993106411253,186.720857468679,28.949949871916,173.868496544639,53.4091371269367,152.610322280443,149.471056856658,90.7887682552943,85
52.65108798,170.681841258539,187.714377541157,29.9497585027657,174.346191758613,54.4089164686562,153.610322280443,149.704320653994,91.5050428927313,86
52.26072341,170.540340848907,186.508471790951,30.9492388127032,174.732276498574,55.4087366375103,154.609814571007,150.549775410524,91.6123107741758,87
52.6159552,171.486660008931,186.921156121093,26.3171199905638,174.227275390864,56.408553501781,155.474838132098,151.283424990109,92.6116294868762,88
53.59409114,171.55779909286,185.668104718163,23.8752403008875,173.495709435333,57.4083670614791,152.066187585662,150.567661620642,93.2477828832658,89
54.57363557,172.551845381427,186.66043403759,13.1512579332392,172.96611596402,58.0143910700395,152.008503506003,147.878955239168,93.9731187878086,90
55.37144893,173.549564134584,187.270622687831,6.98264817968408,173.048432466651,59.0139596381992,153.008001090864,145.123631014897,94.2932828025934,91
52.7399051,174.165525475388,188.264897360774,7.96862452027526,170.016101675899,60.0137645865666,153.950739075912,146.12303144088,95.292659491483,92
53.71816378,174.563002130764,180.143200493163,8.9327216734472,171.013713471545,61.0135662304009,154.235836659376,147.121582557846,96.292344532295,93
54.69566424,175.274615006721,180.750363583234,7.83096422555505,171.168948478187,62.0133645697129,151.719689027546,147.07994192916,96.684873073345,94
49.02899076,175.74274372784,181.31045697336,1.66198496071804,169.662142900233,62.5463755819112,151.206106391949,148.078483557879,97.684154063252,95
50.01031807,172.347493902288,181.903115881615,2.12537171250843,169.591252305899,63.5459621288034,152.206106391949,149.077382352273,97.5676625132576,96
50.98933023,168.720604289451,182.903115881615,3.10637266886516,169.003462938449,64.5456995905283,146.350983653117,150.076396899376,98.5670175573683,97
51.96814211,169.265755798174,183.10687668532,4.09097177466688,167.945550978636,65.5454862555113,147.347476748119,151.075404842648,99.566284550454,98
52.94616093,170.262259244587,183.844860652384,5.09087374560684,168.22188839713,66.5452696160216,148.346380978744,152.074281350033,100.565955466175,99
53.82869361,171.258742106046,184.08188401927,6.09076858249943,165.288448868253,67.5448297288455,149.345400358017,152.895700120586,101.276363893695,100
54.80610331,172.252798773033,185.080667174548,7.09068302589681,163.183938210383,68.5445506693664,148.711044732497,153.89418408315,102.11013619683,101
55.44982356,172.682425467418,185.376994571124,8.09048968147304,164.181106632591,69.5443241174354,149.710061701218,154.893039628303,101.681326774612,102
56.42884291,172.723389677298,184.032874353846,9.07737739287362,157.865436287194,70.5440942610753,149.900753624789,155.056349701268,102.217595143826,103
57.40483515,173.719108111869,185.026487709614,9.80479671289656,157.155260115185,71.0998116320528,148.235190698997,154.782056245943,103.216919450278,104
58.38074405,172.284182308095,186.021289637717,10.7143883731098,156.902616561798,72.0995766345299,149.233108449584,149.171533699513,103.799514785369,105
59.35850976,173.279342214239,186.363659697152,11.7142732814204,156.637968405484,73.0990404563082,148.037351856689,150.171040661063,104.462988901271,106
57.34899872,174.275190044051,185.73985114465,12.7135086294204,154.270951676498,74.0987988509784,147.228697338263,151.170544319065,105.462298364897,107
57.99629465,175.254022908796,186.407412892497,13.7131934797518,155.267254990914,75.0985539412693,147.342446379681,152.169420118932,106.12437727102,108
58.69335834,176.249244188897,182.272407446696,14.7131934797518,156.265587142964,76.0983057271918,147.131668538333,152.64299201148,106.827960913008,109
57.89443492,177.241817010607,182.829998475974,15.3580065454147,155.456430638993,77.097991329278,147.839694046647,153.640847845988,107.217373148041,110
58.87238584,178.239327307132,183.550880242577,16.173892056409,155.993278165087,78.0977365067044,146.192664347224,154.64034003566,107.963500101386,111
59.61764432,179.185578792087,184.048942274575,17.1733307605275,154.89045353924,79.097220253739,147.191697963307,155.639828921833,108.962340380347,112
60.11933705,171.953667309258,184.742454659883,7.07967261372871,151.210764439543,79.6554639535187,147.546805509144,156.638157071772,109.642645378412,113
60.90719676,172.939885655549,185.685371662638,6.41789278163657,145.635358699107,80.6548715849224,146.960954946751,157.637639354804,110.211437211049,114
61.88163582,173.038404046537,184.431451953212,4.79460591573886,146.632831625352,81.6546050062268,145.622617327136,158.132019277274,109.959596307625,115
52.41865208,172.64554387937,185.424441919217,5.77828356679076,147.631862331778,82.6543351232345,143.989997014376,159.131496622825,110.958869436781,116
53.25177221,173.641977508884,186.418619823786,6.76545899651714,148.054285968718,83.6535155641089,144.98904519085,160.130313219998,111.958502697983,117
52.65542916,174.636525368091,184.348804527112,7.74906585513039,148.116256693971,84.6531699520677,142.134291043463,160.762239591367,111.827297940084,118
53.44413961,175.634072260966,185.344234784301,8.73302370718116,148.091150664651,83.6814913508075,143.133234042646,160.404169180492,112.823879102439,119
54.42360884,176.626816125789,185.486141576478,9.71213658039913,147.580213276678,83.2638428050533,144.125783201736,159.295110822973,113.76711881136,120
55.40076887,177.624335061188,185.804136749696,10.6926952023706,147.388648127168,84.263292402344,144.014213558708,160.293399708648,114.405023838888,121
55.11005773,178.047878344884,186.797074541481,11.6695275972182,146.637370340659,85.2626657670102,141.048990030982,160.769227744258,114.468001296123,122
55.85622769,179.044200377389,184.81076749939,12.6441569188572,145.763021483941,86.2626657670102,142.047591459609,160.319973612294,115.467528374939,123
56.8351394,179.065281314264,185.803743048034,13.6169279325426,144.409375822212,87.2620955410472,143.046065614483,161.063977897265,116.22134628351,124
57.44407121,180.062765996713,186.797909043022,14.5868069790285,142.708264350973,88.2618071243014,143.466651881151,160.89376142483,116.642368488855,125
58.42001109,181.050268480979,187.795285105787,15.364963907107,143.172151733258,89.261515403331,140.755111460655,160.573736121192,116.756728549878,126
59.27017354,162.958018789347,188.790164418393,16.0879133980616,141.435336794288,90.2611466220032,138.284336979943,161.569888406446,117.756342648124,127
58.66302583,163.953575349396,189.784236643488,17.0133778238141,136.08506784965,90.7368691801698,135.501103171142,162.569354389229,118.755564238098,128
59.52697467,164.950188530489,190.777023156111,17.8999573906309,137.079895407847,91.7361944032096,135.848474269023,161.864436096622,119.342677400488,129
60.50199297,165.947326304612,191.773712781402,18.8446519832198,137.715542499065,92.7358911987712,135.775015797706,162.861627414913,119.081236503215,130
59.53555741,166.935122932393,192.768325155234,19.7978718012393,138.714518358867,93.7355846901572,134.466138001894,162.432590201547,120.079957357807,131
60.51121136,167.931674523114,193.31061032396,18.853048285153,134.407859583223,94.7352748773784,135.465138026331,163.430308522251,121.079560472191,132
61.35810489,168.930564436845,185.047217273773,19.8523317017938,134.865868703962,95.7349617604457,135.131002346298,164.302878785259,121.686612479916,133
58.04217833,169.924701900497,186.042783118327,14.1138709276806,126.569867678732,96.7345662342646,135.080384612766,163.201653570861,122.685707541018,134
57.55055574,170.918243251908,187.040169788293,15.0589440092248,127.568089760605,97.7342465093184,135.411677443843,163.8981127397,123.017850758723,135
58.52521515,171.913441532284,188.035687877137,16.017565298478,128.566297820522,98.733923480251,133.898189535921,158.832000084513,124.016224383282,136
58.41762151,172.913441532284,189.029162319974,16.9769845818311,129.56364200306,99.7335971470735,134.896861868317,159.831475116504,124.651850489319,137
59.08852836,173.907440774876,189.002019810776,17.9270483064969,129.891355736654,100.098602156997,135.355119442561,160.753837946694,125.168076961688,138
60.06377947,174.902698772758,190.002019810776,18.8798864631072,130.890497110008,101.097857760248,131.944446454264,161.752243991887,124.894396302834,139
55.57629549,175.899663850308,190.996838951485,19.6926957450145,131.889091112025,102.097523613847,131.642177787673,162.751709371952,125.893570707813,140
56.55338491,176.894140820989,191.98879030661,20.6926957450145,132.30310672901,103.097186163373,127.454792172094,163.751036968047,126.893154607171,141
57.52988469,177.888586566338,192.371091930993,21.6924221742118,117.562318791498,104.096504655425,128.453001823493,164.749954517233,127.892210949119,142
54.58900483,178.185902699376,190.826504314525,21.9466615022481,118.556199051801,105.096504655425,129.033902593947,165.152060376753,127.901019130605,143
55.39467119,178.778823954831,191.825242885537,22.9459905384146,119.555023507715,106.0957230911,129.731456306457,164.001450054332,128.899222513886,144
56.37142369,179.77513088806,192.8198538117,23.7135298036989,120.553739272988,107.095372425866,128.896699851494,165.000365948201,128.701378990097,145
53.52825671,179.931584126023,193.81316222569,24.3691557302881,120.384608972695,108.094664488529,129.894889248517,165.999820592645,129.39525615344,146
54.41355824,180.926083171564,190.436237775193,25.2980582846261,121.383315826736,109.094217898599,129.905110822165,165.205322666929,128.317052814608,147
55.39265507,181.907247345147,189.780220095509,26.2979746700441,121.994780699518,109.458308996877,128.512061283838,166.20190999045,129.315250353892,148
54.3143771,178.184541976088,188.925910664185,27.2970620297952,122.993974271956,110.45785677309,122.587339411247,166.71769761713,129.973666953227,149
55.04415739,172.872901370118,189.481212866683,28.2359151311634,122.576346783206,111.457491690228,123.585617435417,165.942422725713,129.968155014967,150
56.02319383,173.865187957704,190.113948679905,29.1466047809484,123.56824430508,112.457123303395,124.584392022129,165.757317324889,126.763049861167,151
52.87550576,174.861452731755,190.411484848366,29.7835112722255,124.114716165363,113.456751612601,120.277563466978,166.661880497638,126.3502373405,152
53.85370854,175.85668471622,191.409439488546,30.7154686594645,125.113382951383,114.455907876172,121.276370854702,164.36558863099,127.348462507505,153
54.83302044,176.854795700979,191.859672704617,31.6495513266996,126.109557925192,115.45552957904,121.85681684485,165.363415611748,128.348041598186,154
53.07980021,177.473358496558,192.128963035393,32.5771151483085,126.490859558298,116.45514797798,122.853796188902,166.362185864415,128.00106900147,155
54.05791877,178.469105828128,193.12372417991,33.5048389609102,127.489500820289,117.454763073004,123.852578031989,166.830911365937,128.530849709126,156
54.92319009,178.255311726637,192.994518077436,34.4341786339651,128.487815326745,118.454374864122,120.96126012913,167.82911930364,128.66998433051,157
52.3976035,179.247358156567,193.067040445937,35.3602807150805,128.957642751207,118.816463668353,121.959960788906,168.218945182538,129.296389531107,158
53.33589988,180.24543271943,193.647930817033,36.2816839794761,129.956257515536,119.816070958809,121.401839525564,167.985843269942,129.948249718814,159
54.31351639,181.241709356654,194.284568336542,37.1900030745953,130.954968934161,120.815674945384,120.55224286198,168.249707021784,130.479329140347,160
51.53371796,181.684713723868,194.919851029237,37.9470807324705,131.433583595861,121.815175798974,121.55054947301,169.248038741681,130.860007578377,161
52.51230362,182.682912228945,195.534490268662,37.8711737036993,131.349442955912,122.814370558661,115.295746943431,168.293831413425,130.047138825432,162
53.49026577,180.118142241004,196.18452151516,38.8706730223227,132.345752868852,123.813964635323,116.29450846095,169.29257987366,131.045419518263,163
53.34375096,172.563037965753,196.783070924335,39.8694525318338,129.970606936877,124.812634651953,117.292874880078,169.905818576431,132.044986389844,164
54.07081711,173.558760375214,197.318581035029,40.4477753960488,130.969210820159,125.812222123996,118.291711862484,165.027238866036,131.266712356705,165
55.04816986,174.552163600111,195.973228267858,41.2263291860152,123.176188876897,126.81139046183,118.295617873218,166.026147979088,131.694291976618,166
52.51630591,175.549134760169,188.279321013157,42.2254775662146,124.174051516047,127.810866544297,119.293956182902,167.024364561389,131.379193480257,167
53.49647859,176.547394102583,188.159108331973,43.0995009603703,125.173128078972,128.142947482503,119.946307080772,168.017464127142,132.378216461173,168
54.47385098,176.959165391969,188.419106629199,44.0049101103085,123.601845784992,129.141994530198,119.340550653109,169.016214642619,131.720150855293,169
54.58593303,177.958434290377,188.360906825755,44.8923712929589,124.599292519122,130.141567692938,120.338874284695,170.015097387166,131.517228888829,170
55.56320528,178.951082126651,185.075167949516,45.7826320893276,125.597954099926,131.14113755191,116.705073635306,171.013973528753,132.5163595146,171
56.53993295,177.727934122702,182.87803099437,46.6824922720251,125.65090809357,132.140704107126,117.124549640654,166.214824299424,133.514936051948,172
53.51754902,178.687993819807,183.389386416094,47.5840408163891,125.608803190324,132.371217368969,118.120484971056,167.212626832092,134.165560257019,173
54.38990185,179.682973819425,184.381658350786,48.4768223030307,125.324679383222,133.370342349582,118.337877241235,168.210830669488,134.545403468806,174
55.10978219,180.682379935239,185.356826354448,49.3658736291638,125.452890868003,134.066087841907,116.67699244775,169.209718737901,135.544402903775,175
55.07616376,181.678647546365,182.568014762515,50.1121157587215,123.248883343818,135.065644729642,117.675739128222,170.204405764486,133.978336901292,176
56.05536998,179.409671132385,183.290501490789,46.3695531029062,121.941870341555,136.064640295766,117.952500669366,165.427138709403,134.977340553328,177
57.03170632,180.120085214897,139.135771876648,47.368441982137,121.962906743163,137.06419057793,116.359841722446,166.425361726135,135.315247486092,178
55.82765423,179.039756320298,140.130943333497,48.3674634835922,118.986096709822,138.063737556403,116.432749325292,167.420273690368,136.313793958378,179
56.80639228,176.324720555962,140.762753754465,49.3659448057673,119.984425320398,139.063281231195,114.535356951894,168.419028646932,136.038567313759,180
57.78255233,177.319329872261,139.690251394119,50.3643947768784,120.982343343226,140.062706695335,115.530625045255,163.688247228256,133.436000532211,181
55.4151852,178.312590162102,139.571091712026,51.3628550125099,121.981143742705,141.062243763178,116.530243195991,159.114650867212,132.334673283764,182
56.39444651,179.309496071005,137.565181479706,52.3596296044068,121.793878502441,141.389210147575,114.698235217481,154.554612687398,132.089955681921,183
57.37119865,180.306977322986,138.265647820029,53.3572933711755,122.098551779885,142.388742831089,114.869595217712,155.554612687398,133.089409956151,184
55.40959364,180.036001134119,139.260849473509,54.3556180189366,121.793807496038,143.388272210969,115.868456228149,156.541117189438,133.882934355017,185
56.38849091,181.035406083115,136.917298671401,55.3533723743021,121.777005422822,144.387798287227,116.867594556754,157.540599793204,134.881606838675,186
57.36482634,182.027178886007,137.912094597431,56.3533723743021,120.640110776197,145.387201753281,117.312016265346,158.540079093502,135.881161030975,187
57.47675944,183.023418717376,138.908789907557,57.3514166968617,121.44966464479,146.386721222721,117.958835246106,159.540079093502,135.078697305633,188
58.28383571,183.695238509327,139.903510139224,58.3498054854559,120.493643935587,147.386237388572,117.956653005757,160.540079093502,136.07769277469,189
57.07414355,184.635292581897,140.90246972791,59.3482144385176,118.963596735097,148.385750250844,117.389553565861,161.539415826883,136.128423948537,190
58.05023837,184.917507695674,141.89757987359,60.3459096417147,116.680076288651,149.384646760208,114.768303836405,162.528871302744,136.689888264546,191
58.57535477,184.394018986765,140.504412169461,61.3455107344454,117.678051648748,150.384153017381,115.766691694024,163.528334115918,137.688984697255,192
59.55057892,184.451323003797,140.527029793781,62.3433818107207,117.186250609687,150.594066822353,116.342559769946,164.527658503411,137.486464846203,193
58.45993351,183.269153110683,140.928795237161,63.3414243065503,118.184217186616,151.593569082178,113.605661310466,165.516239224198,138.485556013267,194
59.43559276,182.856291419528,141.548405257738,64.2933955478605,119.183045330916,152.592942777802,114.604065499644,166.51569216359,138.278461295174,195
59.70191635,178.545587265664,142.285137578512,64.0093356412038,118.1659978608,6.61912439910675,115.255543888815,167.51569216359,139.277432968754,196
60.29999081,179.541899016905,143.037868643584,64.7927454766485,118.860097589181,7.61907517509581,115.943595434176,168.515138494434,139.610509790122,197
57.06664502,180.140455544252,142.200195194597,65.569449475702,107.755755513527,8.60554534516282,115.198386299287,169.515138494434,140.608548691002,198
58.0449112,180.372249600164,136.659347177971,66.3758805678885,102.773720521366,9.60550979160512,116.196006625212,170.504633596045,140.856299944701,199
54.4209187,180.315824117407,137.658895494523,67.1588809094879,103.773720521366,10.6054780436869,116.363027791096,171.504633596045,141.119628640568,200
55.18002145,178.40307924134,138.656961809593,66.6612583775392,104.773377530763,11.582901654152,115.962062613134,172.503925029691,142.11764634296,201
56.15882384,179.096574885257,139.650660510969,67.3108152052435,103.43518572023,12.5828155163423,115.184208891747,173.503925029691,143.117176618863,202
57.13525565,179.406513607648,140.646391044175,68.1449426430744,104.43518572023,13.4860285179933,116.182971607384,174.492599519342,143.411625626375,203
56.42634329,180.404586460897,140.573188599959,68.9824070087397,105.434840543366,14.4858947972668,115.836635883745,175.492022790266,144.012480168906,204
57.40480672,181.093601750007,141.568774777754,69.8269158572476,106.30780851307,15.4858469188081,112.064104886511,176.492022790266,143.61584697278,205
58.38076305,181.343831346948,142.566318267615,70.056547754135,107.30780851307,16.4857317562198,112.478383758007,177.490710283545,144.613354941717,206
59.35626238,182.342632601698,143.561959661938,70.8311501375345,103.383934125207,17.4856772679443,113.476432026132,178.479711136844,145.126999978915,207
59.53261632,183.024396453585,144.557926480542,71.6372219088629,104.383592422917,18.4855616815887,114.013709587467,179.479711136844,145.78443990076,208
60.50782894,179.848255238053,145.173697262654,72.1125668580939,105.320302849775,19.4854853090338,115.010506524668,180.478969621691,145.079126616015,209
